Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,part_id,socket,memory_type_supported,tdp_w_est,market_status,inference_confidence,price_krw_estimate,price_basis,price_currency,price_reference_date,data_warning,compatible_motherboard_ids,compatible_cooler_ids,gpu_family,vram_gb_est,pcie_interface,required_psu_w_est,length_mm_est,power_connector_est,compatible_psu_ids,compatible_case_ids,memory_type,capacity_gb_total_est,speed_mhz_est,module_count_est,storage_type,form_factor,storage_interface,pcie_generation_est,capacity_gb_est,category,brand,model,m2_slots,sata_ports,chipset,supported_sockets,cooler_type,max_tdp_w,height_mm,radiator_mm,wattage_w,native_12vhpwr,pcie_8pin_count,length_mm,supported_motherboard_form_factors,max_gpu_length_mm,max_cpu_cooler_height_mm,max_radiator_mm,psu_form_factor,max_psu_length_mm,drive_bays_35,drive_bays_25
CPU,BX8071513700KF,Intel,Core i7-13700KF,11,126,20009,https://cpu.userbenchmark.com/SpeedTest/1925886/13th-Gen-IntelR-CoreTM-i7-13700KF,CPU_0011,LGA1700,DDR4/DDR5,0,current_or_recent,medium,940000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071513700K,Intel,Core i7-13700K,12,126,38490,https://cpu.userbenchmark.com/Intel-Core-i7-13700K/Rating/4137,CPU_0012,LGA1700,DDR4/DDR5,0,current_or_recent,medium,940000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071514900,Intel,Core i9-14900,13,124,226,https://cpu.userbenchmark.com/SpeedTest/2278149/IntelR-CoreTM-i9-14900,CPU_0013,LGA1700,DDR4/DDR5,0,current_or_recent,medium,930000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071514900F,Intel,Core i9-14900F,14,124,1023,https://cpu.userbenchmark.com/SpeedTest/2277046/IntelR-CoreTM-i9-14900F,CPU_0014,LGA1700,DDR4/DDR5,0,current_or_recent,medium,930000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071514600KF,Intel,Core i5-14600KF,15,124,4869,https://cpu.userbenchmark.com/SpeedTest/2213004/IntelR-CoreTM-i5-14600KF,CPU_0015,LGA1700,DDR4/DDR5,0,current_or_recent,medium,930000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071513900F,Intel,Core i9-13900F,16,124,824,https://cpu.userbenchmark.com/SpeedTest/1994287/13th-Gen-IntelR-CoreTM-i9-13900F,CPU_0016,LGA1700,DDR4/DDR5,0,current_or_recent,medium,590000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071514600K,Intel,Core i5-14600K,17,124,3343,https://cpu.userbenchmark.com/Intel-Core-i5-14600K/Rating/4153,CPU_0017,LGA1700,DDR4/DDR5,0,current_or_recent,medium,930000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071513900,Intel,Core i9-13900,18,123,1007,https://cpu.userbenchmark.com/SpeedTest/1977296/13th-Gen-IntelR-CoreTM-i9-13900,CPU_0018,LGA1700,DDR4/DDR5,0,current_or_recent,medium,590000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071513600K,Intel,Core i5-13600K,19,122,27559,https://cpu.userbenchmark.com/Intel-Core-i5-13600K/Rating/4134,CPU_0019,LGA1700,DDR4/DDR5,0,current_or_recent,medium,910000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071513600KF,Intel,Core i5-13600KF,20,122,33334,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,CPU_0020,LGA1700,DDR4/DDR5,0,current_or_recent,medium,910000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX80768285K,Intel,Core Ultra 9 285K,21,121,259,https://cpu.userbenchmark.com/Intel-Core-Ultra-9-285K/Rating/4173,CPU_0021,LGA1851,DDR5,0,current_or_recent,medium,910000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1851_B860_014|MB_LGA1851_Z890_015,COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071514700F,Intel,Core i7-14700F,22,121,7379,https://cpu.userbenchmark.com/SpeedTest/2271502/IntelR-CoreTM-i7-14700F,CPU_0022,LGA1700,DDR4/DDR5,0,current_or_recent,medium,910000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071514700,Intel,Core i7-14700,23,121,1584,https://cpu.userbenchmark.com/SpeedTest/2275244/IntelR-CoreTM-i7-14700,CPU_0023,LGA1700,DDR4/DDR5,0,current_or_recent,medium,910000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,100-100000910WOF,AMD,Ryzen 7 7800X3D,24,121,12540,https://cpu.userbenchmark.com/SpeedTest/2081998/AMD-Ryzen-7-7800X3D-8-Core-Processor,CPU_0024,AM5,DDR5,0,current_or_recent,medium,520000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005,COOL_AIR_001|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071513700F,Intel,Core i7-13700F,25,121,4561,https://cpu.userbenchmark.com/SpeedTest/1997481/13th-Gen-IntelR-CoreTM-i7-13700F,CPU_0025,LGA1700,DDR4/DDR5,0,current_or_recent,medium,910000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071513700,Intel,Core i7-13700,26,121,2216,https://cpu.userbenchmark.com/SpeedTest/1963418/13th-Gen-IntelR-CoreTM-i7-13700,CPU_0026,LGA1700,DDR4/DDR5,0,current_or_recent,medium,910000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,100-100000719WOF,AMD,Ryzen 9 9950X3D,27,120,280,https://cpu.userbenchmark.com/SpeedTest/2397800/AMD-Ryzen-9-9950X3D-16-Core-Processor,CPU_0027,AM5,DDR5,0,current_or_recent,medium,900000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005,COOL_AIR_001|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU,BX8071512900KS,Intel,Core i9-12900KS,28,119,7188,https://cpu.userbenchmark.com/SpeedTest/1821519/12th-Gen-IntelR-CoreTM-i9-12900KS,CPU_0028,LGA1700,DDR4/DDR5,0,used_or_legacy,medium,430000,benchmark/generation heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013,COOL_AIR_002|COOL_AIR_003|COOL_AIR_004|COOL_AIR_005|COOL_AIR_006|COOL_AIR_007|COOL_AIR_008|COOL_AIO_009|COOL_AIO_010|COOL_AIO_011|COOL_AIO_012|COOL_AIO_013|COOL_AIO_014|COOL_AIR_015|COOL_AIR_016|COOL_AIO_017|COOL_AIR_018|COOL_AIR_019|COOL_AIO_020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
